OrgNr,name,address,city,incorporation_date,email,homepage,segment,segment_name,revenue,profit,employees,SDI,DR,ORS,Revenue_growth,EBIT_margin,NetProfit_margin,analysis_year,seg_revenue,seg_ebit,year_rank,avg_growth,growth_range,growth_stage,digital_maturity,industry_cluster,fit_score_reason,company_size_category,employee_size_category,profitability_category,growth_category,digital_maturity_score,overall_potential_score,industry_name
5565725149,Gummersta Maskinstation AB,Stora Ramshult,Stigtomta,14.07.1999,,,10241624,Jordbruk - andra tjänster,28355,1316,6,28355.0,1316.0,1316.0,0.14376184905812583,0.04641156762475754,0.04641156762475754,,,,,,,,,,,Micro,Small,Low Profitability,Medium Growth,0,475.50442920720843,
5562143825,Gummicentralen i Lidköping Aktiebolag,Kållandsgatan 54,Lidköping,28.12.1981,info@gummicentralen.se,https://www.gummicentralen.se,10003249,Gummivaror,15782,778,6,15782.0,778.0,982.0,0.10494994048869288,0.049296667089088836,0.06222278545178051,,,,,,,,,,,Micro,Small,Low Profitability,Medium Growth,50,398.1559739444543,
5561151043,Gungvala Gård Aktiebolag,Gungvalavägen 530,Svängsta,06.02.1968,,https://www.gungvalagard.se,10241626,Jordbruk - mjölkproduktion,20806,3045,7,20806.0,3045.0,3749.0,-0.10780445969125219,0.14635201384216093,0.18018840719023357,,,,,,,,,,,Micro,Small,Good Profitability,Rapid Decline,50,108.92090037727189,
5560485194,Gunnar Engstrand Aktiebolag,Kommendörsgatan 37,Stockholm,21.10.1946,,https://guneng.se,10241670,"Maskiner, produktion, fartyg och flygplan - agentur",138091,11220,15,138091.0,11220.0,14097.0,0.23284528167127938,0.08125076942016496,0.10208485708699336,2023,138091.0,11263.0,1,0.17023415859913774,0.4908262294265823,Established,High,Manufacturing,,Small,Medium,Good Profitability,High Growth,50,798.0853552286108,
5562130137,Gunnar Olssons Foto Aktiebolag,Hornsgatan 91,Stockholm,01.01.1981,,https://www.gofoto.se,10002710,Fotoutrustningar,46688,1372,7,46688.0,1372.0,1768.0,0.08327339381424159,0.0293865661411926,0.037868403015764225,,,,,,,,,,,Micro,Small,Low Profitability,Low Growth,50,294.2666198885855,
5562656677,Gunnar Prefab AB,Berg Olles Väg 12,Rättvik,09.10.1985,,https://www.gunnarprefab.se,10001189,"Betong, betongvaror",86721,12247,24,86721.0,12247.0,15450.0,0.05993864355818479,0.14122300250227743,0.17815753969626735,2023,86721.0,19800.0,1,0.08551416904137238,0.30893703374718684,Growth,High,Other,,Micro,Medium,Good Profitability,Low Growth,50,515.6209176511555,
5561628784,Gunnarssons Maskin Aktiebolag,Kållerstadsvägen 1,Reftele,01.01.1972,,https://www.gunnarssons-maskin.se,10004835,"Lantbruksmaskiner, förnödenheter",49633,3394,9,49633.0,3394.0,4284.0,-6.044000322347198e-05,0.06838192331714786,0.08631354139383071,,,,,,,,,,,Micro,Small,Good Profitability,Declining,50,183.42779078481095,
5567329684,Gustafsbro Fest & Catering Aktiebolag,Västra Vägen 52,Gävle,02.07.2007,,https://www.gustafsbro.se,10001879,Catering,16404,989,12,16404.0,989.0,1257.0,0.1643125842856128,0.060290173128505244,0.07662765179224579,,,,,,,,,,,Micro,Medium,Good Profitability,Medium Growth,50,574.0479035352951,
5591223671,Gustafson & Svanberg AB,Södra Esplanaden 25,Växjö,22.08.2017,,,10003406,Försäkringar,22415,9730,9,22415.0,9730.0,12287.0,0.01251242207968195,0.43408431853669416,0.5481597144769128,,,,,,,,,,,Micro,Small,High Profitability,Low Growth,0,1116.5478890409402,
5560630450,Gustav R. Johansson Aktiebolag,Fabriksgatan 19,Ljungby,19.05.1956,info@grjab.se,https://grjab.se,10001189,"Betong, betongvaror",110923,5085,41,110923.0,5085.0,6537.0,-0.001557211780802148,0.045842611541339486,0.05893277318500221,,,,,,,,,,,Small,Medium,Low Profitability,Declining,50,123.49080690134336,
5564126299,Gustav Thuresson Lantbruk AB,Boo Mellangård 1,Vikingstad,19.12.1990,,,10241626,Jordbruk - mjölkproduktion,18053,1401,5,18053.0,1401.0,1664.0,-0.17396476778769165,0.07760483022212375,0.09217304603113056,,,,,,,,,,,Micro,Small,Good Profitability,Rapid Decline,0,-240.85471141391977,
5563274751,Gustavalax Aktiebolag,Gustavsfors Heden,Hagfors,16.06.1988,info@gustavalax.se,https://www.gustavalax.se,10002903,"Fisk, skaldjur",17674,6354,6,17674.0,6354.0,7597.0,0.04265235089375263,0.3595111463166233,0.42984044358945345,,,,,,,,,,,Micro,Small,High Profitability,Low Growth,50,1017.9529280259397,
5593930380,Gustavshill Blomstergrossist AB,Partihandlarvägen 12 d,Årsta,19.08.2022,,https://www.gustavshillblomstergrossist.com,10008623,"Växtservice, kontorsservice",82010,4828,14,82010.0,4828.0,6111.0,,0.05887086940616998,0.07451530301182782,,,,,,,,,,,Micro,Medium,Good Profitability,Rapid Decline,50,159.88219851542496,
5562662139,Gustavshill Handelsträdgård Aktiebolag,Björkviksvägen 1,Färentuna,14.10.1985,info@gustavshill.com,https://www.gustavshill.com,10008623,"Växtservice, kontorsservice",31584,11059,17,31584.0,11059.0,11308.0,-0.6670461733080328,0.35014564336372844,0.3580293819655522,,,,,,,,,,,Micro,Medium,High Profitability,Rapid Decline,50,-779.672364860761,
5591203376,Gustavsson Restauranggrossist AB,Berguven 22,Hovås,26.07.2017,,,10241655,"Kött-, slakteriprodukter - grossist",22291,682,4,22291.0,682.0,890.0,0.08187730537759652,0.030595307523215647,0.03992642770624916,,,,,,,,,,,Micro,Small,Low Profitability,Low Growth,0,281.2372597520304,
5569008138,Gusten Persson Fönsterteknik AB,Olivecronas Väg 18,Stockholm,16.08.2012,info@gpfonsterteknik.se,https://gpfonsterteknik.se,10002772,Fönster,51795,3365,25,51795.0,3365.0,4290.0,0.02556233169649924,0.06496766097113621,0.08282652765710977,,,,,,,,,,,Micro,Medium,Good Profitability,Low Growth,50,238.9544691690886,
5592265481,Guterud Lantbruk AB,Guterud,Långserud,13.11.2019,,,10241626,Jordbruk - mjölkproduktion,34663,3629,12,34663.0,3629.0,4549.0,-0.03048695214387609,0.10469376568675533,0.13123503447480023,,,,,,,,,,,Micro,Medium,Good Profitability,Declining,0,185.60369135719807,
5566106612,Guttsta Källa AB,Malmavägen 17,Kolsva,03.05.2001,info@guttstakalla.com,https://guttstakalla.com,10242084,Mineralvatten,57017,3528,15,57017.0,3528.0,3458.0,0.11533420707732644,0.06187628251223319,0.060648578494133326,2023,57017.0,6614.0,1,0.07089979107070629,0.24112763730163544,Growth,High,Other,,Micro,Medium,Good Profitability,Medium Growth,50,455.6687664738991,
5564984846,Gybäck Flexografi Aktiebolag,Seldonsvägen 3,Halmstad,03.11.1994,info@gybackflexografi.se,https://www.gybackflexografi.se,10007841,Tryckerier,20497,672,10,20497.0,672.0,866.0,-0.048333178568112145,0.03278528565155876,0.042250085378348054,,,,,,,,,,,Micro,Small,Low Profitability,Declining,50,-26.31848979138347,Printing
5561792911,Gyllebo Gödning Aktiebolag,Koksgatan 20,Malmö,01.01.1973,,https://www.gyllebogodning.se,10241602,Gödningsmedel,96686,8073,0,96686.0,8073.0,10367.0,-0.2826330511429822,0.08349709368471134,0.10722338290962496,,,,,,,,,,,Micro,Micro,Good Profitability,Rapid Decline,50,-485.09817864567714,
5567023626,Gym & Fitness Sverige AB,Logementsgatan 2 c,Luleå,20.04.2006,info@gymmet.nu,https://gymmet.nu,10241739,Sportanläggningar,65679,5875,33,65679.0,5875.0,7477.0,0.15958686440677972,0.08945020478387308,0.11384156275217346,2024,65679.0,6805.0,1,0.17814437442322484,0.2824072999445637,Growth,High,Other,,Micro,Medium,Good Profitability,Medium Growth,50,635.256870476632,
5569517971,Gymkompaniet Sverige AB,Gnejsvägen 7 c,Mölnlycke,03.12.2013,,https://gymkompaniet.se,10241737,Sport - grossist,78528,1012,8,78528.0,1012.0,1307.0,0.21862197392923655,0.012887123064384678,0.01664374490627547,,,,,,,,,,,Micro,Small,Low Profitability,High Growth,50,591.469062484053,
5569665077,Gällivare Betong AB,Sakajärvi 1,Gällivare,26.03.2014,,,10001189,"Betong, betongvaror",85369,5762,1,85369.0,5762.0,7295.0,1.8650199684532,0.06749522660450515,0.08545256474832785,,,,,,,,,,,Micro,Micro,Good Profitability,High Growth,0,4831.501410144263,
5566011234,Gällivare Frakt AB,Cellulosavägen,Gällivare,05.12.2000,info@gallivarefraktab.se,https://www.gallivarefraktab.se,10241658,Lastning och lossning,102286,608,41,102286.0,608.0,610.0,0.09495161428449084,0.005944117474532194,0.005963670492540524,,,,,,,,,,,Small,Medium,Low Profitability,Low Growth,50,264.99504439755754,Loading and unloading
5591514863,Gärans Maskin AB,Längjum Stora Gäran 2,Vara,05.03.2018,,,10004835,"Lantbruksmaskiner, förnödenheter",21111,550,2,21111.0,550.0,719.0,-0.019961933057889625,0.026052768698782626,0.0340580739898631,,,,,,,,,,,Micro,Micro,Low Profitability,Declining,0,15.27986660223251,
5563616837,Gärdestorps Ridskola Aktiebolag,Gärdestorp,Djursholm,24.05.1989,hej@djursholms-ridklubb.com,https://www.djursholms-ridklubb.com,10241695,Nöjesparker,19378,1950,16,19378.0,1950.0,2473.0,0.07428761503492631,0.1006295799360099,0.12761894932397563,,,,,,,,,,,Micro,Medium,Good Profitability,Low Growth,50,449.8414324273406,
5560444746,Gärsnäs Aktiebolag,Malmövägen 16-18,Gärsnäs,06.11.1944,info@garsnas.se,https://garsnas.se,10241558,Elektronik - Tillverkning,80711,583,37,80711.0,583.0,857.0,-0.005838516967420104,0.0072233028955161005,0.010618131357559688,,,,,,,,,,,Micro,Medium,Low Profitability,Declining,50,16.16374232023999,
5593590796,Gästgivaregårdens Lantbruk i Dimbo AB,Dimbo Gästgivaregården,Tidaholm,10.01.2022,,,10241624,Jordbruk - andra tjänster,33134,800,5-9,33134.0,800.0,1100.0,-0.3501608221542324,0.024144383412808595,0.03319852719261182,,,,,,,,,,,Micro,Small,Low Profitability,Rapid Decline,0,-814.9582618535595,
5560360785,Gästrike Ekogas AB,Stentorpsvägen 85,Forsbacka,26.04.1937,,https://www.ekogas.se,10241590,Gasproduktion,64807,3748,0,64807.0,3748.0,3576.0,0.3873142955002782,0.057833258752912495,0.055179224466492816,2023,64807.0,5600.0,1,0.2590673618667366,0.3901746097079285,Growth,High,Other,,Micro,Micro,Good Profitability,High Growth,50,1125.5309031329766,
5592702913,Gästrike Sol Konsult AB,Svadenvägen 7,Järbo,07.09.2020,,,10006370,Plåtslagerier,32329,3037,10,32329.0,3037.0,3839.0,0.28734121769601395,0.0939404250054131,0.11874787342633548,,,,,,,,,,,Micro,Small,Good Profitability,High Growth,0,953.2849292535675,
5590621974,Gästrike Trafikmålning AB,Nobelvägen 9,Gävle,11.05.2016,,https://gastriketrafikmalning.se,10008506,"Väganordningar, trafikanordningar, vägarbeten",26808,1735,7,26808.0,1735.0,2205.0,0.34876232642382776,0.06471948672038197,0.0822515666965085,,,,,,,,,,,Micro,Small,Good Profitability,High Growth,50,1046.2715528605243,
5567909246,Gävle Djurklinik AB,Bomhusvägen 56,Gävle,12.10.2009,,https://www.gavledjurklinik.se,10241759,Veterinärer,15759,2542,6,15759.0,2542.0,3204.0,0.05779299234796609,0.16130465131036234,0.2033123929183324,,,,,,,,,,,Micro,Small,High Profitability,Low Growth,50,560.283506645821,
5561410308,Gävle Offset Aktiebolag,Tredje Tvärgatan 5,Gävle,10.11.1970,,https://www.gavleoffset.se,10007841,Tryckerier,32898,3760,15,32898.0,3760.0,4733.0,-0.30571500928583484,0.11429266216791294,0.14386892820232233,,,,,,,,,,,Micro,Medium,Good Profitability,Rapid Decline,50,-465.97362279480467,Printing
5568690803,Gävleborgs Service AB,Landsvägen 54,Storvik,26.10.2011,info@gavleborgsservice.com,https://www.gavleborgsservice.com,10241739,Sportanläggningar,25455,5746,21,25455.0,5746.0,7257.0,0.34128991463800196,0.2257316833627971,0.28509133765468475,,,,,,,,,,,Micro,Medium,High Profitability,High Growth,50,1430.1176325019976,
5590534441,Gävleborgs Vägservice AB,Norralagatan 19,Söderhamn,01.03.2016,,,10008506,"Väganordningar, trafikanordningar, vägarbeten",23034,669,15,23034.0,669.0,825.0,-0.02715715673438357,0.029044021880698098,0.03581661891117478,,,,,,,,,,,Micro,Medium,Low Profitability,Declining,0,4.774747865786324,
5561904078,Gård & Djurhälsan Sverige AB,Kungsängens Gård 6 Hus 6,Uppsala,01.01.1975,info@gardochdjurhalsan.se,https://www.gardochdjurhalsan.se,10241759,Veterinärer,90778,3697,52,90778.0,3697.0,4726.0,0.05644260310958016,0.040725726497609555,0.052061072065919055,,,,,,,,,,,Micro,Large,Low Profitability,Low Growth,50,255.64776901797427,
5591768287,Gård 39 AB,Vildmossevägen 2,Önnestad,25.10.2018,,,10241595,Grisuppfödning,20367,752,3,20367.0,752.0,953.0,0.20173471796082132,0.03692247262728924,0.046791378209849264,,,,,,,,,,,Micro,Small,Low Profitability,High Growth,0,596.6938939702765,
5563052231,Gården Olof Lars Aktiebolag,Galtabäck 21 Olof-Lars Gård,Tvååker,24.09.1987,,https://www.oloflarsgard.se/default.asp,10241626,Jordbruk - mjölkproduktion,88291,9470,25,88291.0,9470.0,11839.0,0.07331631412594208,0.10725895051590763,0.13409067741898947,2024,88291.0,14198.0,1,0.130077728435198,0.41053779340803986,Growth,High,Agriculture,,Micro,Medium,Good Profitability,Low Growth,50,464.1588891046243,
5562058403,Gården Partihandel i Lundsbrunn AB,Hangelösa Aspelunna,Lundsbrunn,01.01.1980,,https://gardenpartihandel.se,10241696,Odling av potatis,59566,1203,11,59566.0,1203.0,1521.0,-0.00038597727768552303,0.020196085014941408,0.025534701003928417,,,,,,,,,,,Micro,Medium,Low Profitability,Declining,50,62.174184343139714,
5567407357,Gårdsby IGLU i Växjö AB,Herrgårdsvägen 2,Jönköping,22.10.2007,info@gardsbyiglu.se,https://www.gardsbyiglu.se,10004835,"Lantbruksmaskiner, förnödenheter",36183,3059,3,36183.0,3059.0,3912.0,0.1283914426495354,0.08454246469336428,0.10811707155293923,2023,36183.0,3961.0,1,0.08923744459010954,0.3021030406024955,Early Growth,High,Agriculture,,Micro,Small,Good Profitability,Medium Growth,50,544.9252258572492,
5563418309,Gårdsservice Syd Aktiebolag,Västerstad,Hörby,22.11.1988,,https://www.gardsservice.se,10004835,"Lantbruksmaskiner, förnödenheter",59930,3560,5,59930.0,3560.0,4464.0,0.01767732513712228,0.059402636409144,0.07448690138494911,,,,,,,,,,,Micro,Small,Good Profitability,Low Growth,50,205.34972886566567,
5569253148,Gårdssällskapet AB,Stationsgatan 6 c,Sundbyberg,07.03.2013,info@gardssallskapet.se,https://www.gardssallskapet.se,10004756,"Köttprodukter, slakteriprodukter",148013,1948,40,148013.0,1948.0,1742.0,-0.12479452216795373,0.013161006127840122,0.011769236485984338,,,,,,,,,,,Small,Medium,Low Profitability,Rapid Decline,50,-266.213757600284,
5566280250,Gåshaga Marina AB,Gåshagaleden 12,Lidingö,16.07.2002,,https://www.gashagamarina.se,10001810,"Båtvarv, båtbyggare",24340,2535,8,24340.0,2535.0,3218.0,0.2157842157842158,0.10414954806902219,0.13221035332785538,,,,,,,,,,,Micro,Small,Good Profitability,High Growth,50,812.395259633095,
5565657797,Göinge Möbler AB,Fajansgatan 5,Gantofta,23.01.1999,,https://goingemobler.se,10241691,Möbler - Produktion,23401,915,1,23401.0,915.0,1156.0,-0.11996540182768611,0.03910089312422546,0.04939959830776462,,,,,,,,,,,Micro,Micro,Low Profitability,Rapid Decline,50,-189.60276925865168,
5564346137,Göinge Privattandvård AB,Påls Väg 4,Knislinge,31.10.1991,,https://www.tandlakarnabjornsson.se,10241740,Tandläkare,37614,14884,17,37614.0,14884.0,18641.0,0.13077200577200587,0.3957037273355665,0.4955867496145052,,,,,,,,,,,Micro,Medium,High Profitability,Medium Growth,50,1328.783367768931,
5564656329,Göran Fjällborgs Åkeri Aktiebolag,Rymdvägen 46,Kiruna,27.04.1993,,,10008506,"Väganordningar, trafikanordningar, vägarbeten",98569,845,39,98569.0,845.0,1004.0,0.10938660664040523,0.008572674978948756,0.010185758199839707,,,,,,,,,,,Micro,Medium,Low Profitability,Medium Growth,0,295.1446265483849,
5590300389,Göran Sjödén Rehab Distribution AB,Bultgatan 17,Kungälv,12.10.2015,,https://www.rehabshop.se,10241787,"Apoteksvaror, läkemedel - Partihandel",18154,1158,2,18154.0,1158.0,1476.0,0.34823616784255473,0.06378759502038119,0.08130439572545996,,,,,,,,,,,Micro,Micro,Good Profitability,High Growth,50,1042.6047921573397,"Pharmacy goods, medicines - Wholesale"
5561511782,Gösta Appelkvist Fryseri Aktiebolag,Skansen,Simrishamn,23.09.1971,info@appelkvist.se,https://www.appelkvist.se,10004756,"Köttprodukter, slakteriprodukter",17452,1820,5,17452.0,1820.0,2313.0,0.43898416886543545,0.10428604171441669,0.13253495301398122,,,,,,,,,,,Micro,Small,Good Profitability,High Growth,50,1370.7191564496304,
5560801929,Gösta Gustafssons Mekaniska Verkstad Aktiebolag,Norra Ågatan 39,Arboga,13.10.1961,info@gmvarboga.com,https://gmvarboga.com,10005469,Mekaniska verkstäder,49768,7036,29,49768.0,7036.0,7569.0,-0.1794635055149787,0.14137598456839737,0.15208567754380325,,,,,,,,,,,Micro,Medium,Good Profitability,Rapid Decline,50,-82.59438236645332,
5563296465,Gösta Palm Maskin AB,Stavröd 5060,Hörby,23.08.1988,,https://www.palmmaskin.se,10005279,"Markentreprenörer, anläggningsentreprenörer",61926,721,20,61926.0,721.0,1065.0,0.04953985390573368,0.011642928656783904,0.01719794593547137,,,,,,,,,,,Micro,Medium,Low Profitability,Low Growth,50,165.61177140629397,
5564407822,Göstas Mekaniska Verkstads Aktiebolag,Orkangatan 6,Karlstad,08.01.1992,info@gostasmekaniska.se,https://www.gostasmekaniska.se,10004929,Legoarbeten,32168,1768,24,32168.0,1768.0,2248.0,-0.22995164456360417,0.054961452375031083,0.06988311365332008,,,,,,,,,,,Micro,Medium,Good Profitability,Rapid Decline,50,-424.8950604714327,
5568780372,Göta Tandvård AB,Väverigatan 14,Göteborg,22.12.2011,,https://www.gotatandvard.se,10241651,"Kosmetik, parfym och frisörartiklar",19047,2576,11,19047.0,2576.0,3258.0,0.3241796440489433,0.13524439544285188,0.17105055914317216,,,,,,,,,,,Micro,Medium,Good Profitability,High Growth,50,1161.107716229488,
5561015230,Götaplatsens Foto AB,Götaplatsen Avenyn 45,Göteborg,22.12.1965,info@gotaplatsensfoto.se,https://www.gotaplatsensfoto.se,10002710,Fotoutrustningar,62166,4609,14,62166.0,4609.0,5967.0,0.0166647586962565,0.07414020525689284,0.0959849435382685,,,,,,,,,,,Micro,Medium,Good Profitability,Low Growth,50,239.66782488287336,
5560480922,Göteborgs Begravningstjänst Aktiebolag,Ögärdesvägen 8 c,Partille,24.08.1946,,,10241793,Begravningsbyråer och krematorier,20031,1582,11,20031.0,1582.0,1996.0,0.015410351295179092,0.07897758474364734,0.09964554939843243,,,,,,,,,,,Micro,Medium,Good Profitability,Low Growth,0,236.01991759706604,
5563405611,Göteborgs Brandservice Aktiebolag,Klangfärgsgatan 4 d,Västra Frölunda,03.11.1988,info@gbgbrandservice.se,https://www.gbgbrandservice.se,10001517,"Brandredskap, brandskydd",80087,1814,56,80087.0,1814.0,2482.0,-0.014046880386073712,0.022650367725098954,0.03099129696455105,,,,,,,,,,,Micro,Large,Low Profitability,Declining,50,34.208935847563104,
5590228671,Göteborgs Entreprenörsservice AB,Södra Bergsvägen 14,Åsa,13.08.2015,,https://www.gbges.se,10003890,"Konferenslokaler, kurslokaler, konferensgårdar",19431,3032,24,19431.0,3032.0,3844.0,0.020000000000000018,0.15603931861458495,0.19782821264988934,,,,,,,,,,,Micro,Medium,High Profitability,Low Growth,50,452.64687403646246,"Conference rooms, course rooms, conference centers"
5569174237,Göteborgs Flytt och Tunglyft AB,Södra Långebergsgatan 28,Askim,02.01.2013,info@flyttochtunglyft.se,https://www.flyttochtunglyft.se,10003028,Flyttfirmor,15519,4627,29,15519.0,4627.0,5832.0,0.5644153225806452,0.29815065403698693,0.37579740962690894,,,,,,,,,,,Micro,Medium,High Profitability,High Growth,50,2168.95373904408,
5566643762,Göteborgs Förenade Plåtslageri AB,Dagjämningsgatan 6,Göteborg,26.07.2004,,https://www.gfp.nu,10006370,Plåtslagerier,53294,2051,29,53294.0,2051.0,2596.0,-0.03489614458267687,0.0384846324164071,0.04871092430667617,,,,,,,,,,,Micro,Medium,Low Profitability,Declining,50,21.60445458432558,
5591662704,Göteborgs Revision AB,Mårten Krakowgatan 2,Göteborg,18.07.2018,info@goteborgsrevision.com,https://www.goteborgsrevision.com,10006791,Revision,20953,5273,18,20953.0,5273.0,6689.0,0.29876650344015365,0.25165847372691263,0.31923829523218633,,,,,,,,,,,Micro,Medium,High Profitability,High Growth,50,1388.6148254176658,
5565168555,Göteborgs Skog & Trädgård Aktiebolag,Datavägen 21 a,Askim,03.08.1995,info@skogtradgard.se,https://www.skogtradgard.se,10004835,"Lantbruksmaskiner, förnödenheter",47740,5902,7,47740.0,5902.0,7426.0,0.32482308866379905,0.1236279849183075,0.15555090071219105,2023,47740.0,9398.0,1,0.15376419051694615,0.42984840330108953,Early Growth,High,Agriculture,,Micro,Small,Good Profitability,High Growth,50,1133.7470339552663,
5561561795,Göteborgs Väg- och Anläggningsbyrå AB,Södra Hildedalsgatan 8,Göteborg,30.12.1971,,https://www.gvab.net,10008506,"Väganordningar, trafikanordningar, vägarbeten",100896,724,34,100896.0,724.0,1127.0,-0.4113075441974444,0.007175705677132889,0.011169917538851886,,,,,,,,,,,Small,Medium,Low Profitability,Rapid Decline,50,-997.5773563007789,
5562098607,Götene Glasmästeri AB,Västergatan 16,Götene,01.01.1981,info@goteneglasmasteri.se,https://gotene.glaskedjan.se,10003486,Glasarbeten,16435,815,10,16435.0,815.0,1050.0,-0.006107885824866988,0.0495892911469425,0.06388804380894432,,,,,,,,,,,Micro,Small,Low Profitability,Declining,50,121.2446008051888,
5561239046,Götene Plast Aktiebolag,Munkagårdsgatan 2,Götene,26.02.1969,,https://goteneplast.se,10003249,Gummivaror,82869,5892,29,82869.0,5892.0,7377.0,-0.06506385667223247,0.07110017014806502,0.08902001954892662,,,,,,,,,,,Micro,Medium,Good Profitability,Declining,50,27.797956189581356,
5563928612,Göthes Bokhandel Aktiebolag,Götgatan 132,Stockholm,03.04.1990,,,10242082,Bokhandlare,25080,3600,14,25080.0,3600.0,4519.0,0.08929812369701184,0.14354066985645933,0.18018341307814992,,,,,,,,,,,Micro,Medium,Good Profitability,Low Growth,0,582.1596838836779,Book dealers
5567061790,Göthes Glas i Danderyd AB,Noragårdsvägen 24,Danderyd,26.06.2006,info@gothesglas.se,https://www.gothesglas.se,10003486,Glasarbeten,27643,1139,8,27643.0,1139.0,1467.0,0.47989721077145453,0.04120392142676265,0.05306949318091379,,,,,,,,,,,Micro,Small,Low Profitability,High Growth,50,1315.3219379955428,
5563272037,Götmarsgruppen AB,Borgmästargatan 9,Örebro,15.06.1988,info@floristverkstan.nu,https://www.gotmars.se,10241793,Begravningsbyråer och krematorier,81013,1421,51,81013.0,1421.0,1840.0,0.02264608237922716,0.017540394751459642,0.022712404182044857,,,,,,,,,,,Micro,Large,Low Profitability,Low Growth,50,113.16872532671701,
5564242286,H Olofssons Plåt i Höör Aktiebolag,Portvägen 11,Höör,11.04.1991,info@olofssonsplathoor.se,https://www.olofssonsplathoor.se,10006370,Plåtslagerier,36778,2285,17,36778.0,2285.0,2845.0,-0.19545862227375144,0.06212953396051987,0.0773560280602534,,,,,,,,,,,Micro,Medium,Good Profitability,Rapid Decline,50,-320.73077578307885,
5564914637,H P-Borrningar i Klippan Aktiebolag,Ravingatan 16,Klippan,18.08.1994,info@hpborrningar.se,https://www.hpborrningar.se,10001491,Borrningsarbeten,63383,4118,25,63383.0,4118.0,5132.0,-0.008137333145548764,0.06497010239338624,0.08096808292444346,,,,,,,,,,,Micro,Medium,Good Profitability,Declining,50,154.74038061959368,
5560536368,H. Axelssons Begravningsbyrå Aktiebolag,Getingevägen 1,Lund,12.11.1949,info@axelssons.se,https://www.axelssons.se,10241793,Begravningsbyråer och krematorier,24416,3824,9,24416.0,3824.0,4651.0,0.10474639156599252,0.1566186107470511,0.19048984272608127,,,,,,,,,,,Micro,Small,High Profitability,Medium Growth,50,665.9735457826091,
5564381738,H. Dahlqvist Åkeri i Zinkgruvan Aktiebolag,Åmmebergsvägen 35,Zinkgruvan,04.12.1991,,https://www.h-dahlqvist.se,10241766,Brytning och gruvdrift,135486,3434,70,135486.0,3434.0,4400.0,0.032628329713044524,0.025345792185170423,0.032475680144073926,,,,,,,,,,,Small,Large,Low Profitability,Low Growth,50,157.77401974553737,
5560627613,H. Folke Sandelin Aktiebolag,Dynamovägen 7,Motala,25.02.1956,,https://www.hfsab.com,10002420,Elektromekaniska verkstäder,95845,5609,22,95845.0,5609.0,7114.0,0.09652434559765699,0.05852157128697376,0.07422400751212896,2024,95845.0,9554.0,1,0.08873199071647156,0.2326854739273806,Growth,High,Other,,Micro,Medium,Good Profitability,Low Growth,50,400.3544047115769,
5560398462,H. Lundbeck Aktiebolag,Hyllie Stationstorg 31,Malmö,17.01.1941,,https://www.lundbeck.com,10241787,"Apoteksvaror, läkemedel - Partihandel",87120,2586,16,87120.0,2586.0,3938.0,0.1855803383095409,0.0296831955922865,0.0452020202020202,,,,,,,,,,,Micro,Medium,Low Profitability,Medium Growth,50,550.8766347545685,"Pharmacy goods, medicines - Wholesale"
5565242855,H. Nyströms Kakelaffär AB,Bangårdsgatan 32,Östersund,28.07.1995,,https://www.nystromskakel.se,10003536,Golvbeläggningar,29179,746,19,29179.0,746.0,953.0,-0.2401697828238113,0.025566331951060693,0.03266047499914322,,,,,,,,,,,Micro,Medium,Low Profitability,Rapid Decline,50,-523.9356796818765,
5592125206,H3K Equestrian AB,Strandvägen 5 a,Stockholm,15.07.2019,,,10241616,Hästhållning,28726,12848,1,28726.0,12848.0,15104.0,38.40466392318244,0.4472603216598204,0.5257954466337116,,,,,,,,,,,Micro,Micro,High Profitability,High Growth,0,97129.88242710565,
5566151048,HB Genetics Aktiebolag,Rörsberga Nybygget,Falköping,03.09.2001,info@hbgenetics.com,https://www.hbgenetics.com,10241624,Jordbruk - andra tjänster,26253,5399,4,26253.0,5399.0,6830.0,0.024387388793507103,0.20565268731192626,0.2601607435340723,,,,,,,,,,,Micro,Small,High Profitability,Low Growth,50,587.6658227635835,
5563596419,HBG Tekno Press Aktiebolag,Blockvägen 5,Ljungby,11.05.1989,info@teknopress.se,https://www.teknopress.se,10003249,Gummivaror,141862,5523,71,141862.0,5523.0,7054.0,0.26710016256096036,0.038932201717161746,0.049724380031298025,,,,,,,,,,,Small,Large,Low Profitability,High Growth,50,777.9355656953053,
5593906729,HD Gris AB,Hovby Skattegården 2,Lidköping,26.07.2022,,,10241595,Grisuppfödning,16509,1557,2,16509.0,1557.0,1961.0,-0.03832935282810046,0.09431219334908232,0.11878369374280695,,,,,,,,,,,Micro,Micro,Good Profitability,Declining,0,139.99837380245464,
5566205695,HD Rehab AB,Tryffelslingan 4,Lidingö,17.12.2001,info@hdrehab.se,https://www.hdrehab.se,10241762,Övriga fordon,47078,1964,23,47078.0,1964.0,2504.0,0.1437247947135707,0.04171799991503462,0.05318832575725392,,,,,,,,,,,Micro,Medium,Low Profitability,Medium Growth,50,476.2246815715133,
5567369680,HEL & FIN Tand Linköping AB,,Stockholm-Globen,04.09.2007,info@helfin.se,https://www.helfin.se,10241740,Tandläkare,15661,2809,9,15661.0,2809.0,3550.0,0.1910411438132178,0.17936274822808249,0.22667773449971265,,,,,,,,,,,Micro,Small,High Profitability,Medium Growth,50,938.5488826032506,
