OrgNr,name,address,city,incorporation_date,revenue,profit,email,homepage,employees,segment,segment_name,revenue_per_employee,fit_score_reason_x,fit_score_reason_y,ai_score,ai_reason,ai_risk_factors
5591846091,Nordic Pill AB,Åkerivägen 17 a,Eslöv,10.12.2018,65868,3545,,https://nordicpill.se,4.0,10241787,"Apoteksvaror, läkemedel - Partihandel",16.467,"**Score: 4**

**Justification:** Nordic Pill AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger group. The company is well-established in the pharmaceutical distribution sector, which is not an exclu",,4,"Nordic Pill AB is a well-established company in the pharmaceutical distribution sector with a solid revenue and profit margin. The company's fit score suggests it is likely a family or founder-owned business, making it a potential attractive target for a takeover or scale-up.",Small number of employees (4.0); Limited online presence (no email listed on website)
5566105507,Nordic Med - com AB,Bockasjögatan 12,Borås,02.05.2001,56041,4157,,https://nordicmedcom.se,6.0,10241787,"Apoteksvaror, läkemedel - Partihandel",9.340166666666667,"Based on the provided website content, I would rate Nordic Medcom a 3 out of 5 for fit with the specified criteria.

- **Family or founder owned**: The website does not provide specific information about ownership, so it's unclear if it is family or founde",,4,"Nordic Med - com AB has a solid financial performance with a good profit margin and revenue per employee. The company operates in a stable segment within the healthcare industry, making it an attractive target for scaling up.",Limited information available on the company's ownership structure; Relatively small number of employees may pose challenges for scaling up
5564934304,NordiCare Ortopedi & Rehab AB,Solrosvägen 1,Viken,14.09.1994,78922,1595,,https://nordicare.se,22.0,10241787,"Apoteksvaror, läkemedel - Partihandel",3.5873636363636363,"**Score: 4**

**Justification:** NordiCare Ortopedi & Rehab AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger group. The company operates in the healthcare sector, which is not typically excluded fr",,4,"NordiCare Ortopedi & Rehab AB is a well-established company with a solid revenue and profit margin. It operates in the healthcare sector, which is a stable and growing industry. The company's fit score indicates it is likely a family or founder-owned business, making it a potential attractive target for a takeover or scale-up.",Relatively low revenue per employee compared to industry average; Limited information available about the company's growth potential
5564789716,Mikron Med Aktiebolag,Industrigatan 58,Kristianstad,10.12.1993,57723,1903,,https://www.mikronmed.se,14.0,10241787,"Apoteksvaror, läkemedel - Partihandel",4.1230714285714285,"Score: 4

Justification: Mikron Med Aktiebolag appears to be a family or founder-owned business, as there is no indication of it being part of a larger group. It is a stable and established business, being one of the leading suppliers of medical technology",,4,"Mikron Med Aktiebolag is a stable and established business in the medical technology sector, with a good revenue per employee ratio. It is not part of a larger group, indicating potential for growth and scalability.",Limited online presence and lack of contact email may hinder communication and marketing efforts.; Relatively small size with only 14 employees may limit capacity for rapid expansion.
5564128451,Miclev Medical Products AB,Ekonomigatan 4,Limhamn,04.12.1990,129455,996,info@miclev.se,https://www.miclev.se,10.0,10241787,"Apoteksvaror, läkemedel - Partihandel",12.945500000000001,ERROR: Website could not be scraped,,3,"Miclev Medical Products AB has a decent revenue and profit margin, indicating a stable financial performance. However, the lack of website fit score data raises concerns about their online presence and potential for scalability.",Limited online presence could hinder growth opportunities; Small number of employees may limit capacity for expansion
5568672249,Medicvent Aktiebolag,Pendelgatan 3,Umeå,10.10.2011,45140,2453,,https://medicvent.se,8.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.6425,"**Score: 4**

**Justification:** Medicvent Aktiebolag appears to be a family or founder-owned business, as it was founded in Umeå in 1983 and there is no indication from the website that it is part of a larger corporate group. The company is well-establish",,4,"Medicvent Aktiebolag is a well-established company in the pharmaceutical wholesale segment with a solid revenue and profit margin. The company appears to be family or founder-owned, making it a potential attractive target for a takeover or scale-up.",Limited information available on the company's website regarding future growth strategies; Relatively small number of employees may limit scalability potential
5568594575,Mamocon AB,Gravörgatan 1,Ramlösa,13.07.2011,37605,4194,,https://mamocon.se,3.0,10241787,"Apoteksvaror, läkemedel - Partihandel",12.534999999999998,"Score: 4

Justification: Mamocon AB appears to be a family or founder-owned business, as indicated by its entrepreneurial drive and focus on importing high-quality medical and dietary products. It is not part of a large group, and its operations in the sta",,4,"Mamocon AB is a promising target due to its strong revenue and profit figures, as well as its niche focus on importing medical and dietary products. The company's entrepreneurial drive and small size make it an attractive opportunity for scaling up.",Limited number of employees may pose challenges for scaling up operations; Lack of email contact information may hinder communication and due diligence processes
5564410990,Lohmann & Rauscher Aktiebolag,Grönegatan 1 c,Lund,09.01.1992,40379,1276,,https://www.lohmann-rauscher.com,7.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.768428571428571,"Based on the provided website content, I would rate Lohmann & Rauscher Aktiebolag a 2 out of 5 for fit with the specified criteria. 

The company appears to be part of a larger group, as indicated by the references to the ""Lohmann & Rauscher Group"" and its",,3,"Lohmann & Rauscher Aktiebolag has a decent revenue and profit margin, making it a potentially attractive target for a takeover or scale-up. The company's segment in pharmaceutical wholesale also presents growth opportunities.",Small number of employees (7.0) may indicate limited scalability potential; Lack of email contact information could hinder communication during acquisition process
5564411618,Livanova Scandinavia AB,Hörnåkersvägen 10,Täby,07.01.1992,129287,5383,info@livanova.com,https://livanova.com,3.0,10241787,"Apoteksvaror, läkemedel - Partihandel",43.095666666666666,"**Score: 1**

**Justification:** LivaNova Scandinavia AB appears to be a subsidiary of LivaNova PLC, a large multinational corporation registered in England and Wales. This suggests that it is not family or founder-owned and is part of a larger group, whic",,2,"Livanova Scandinavia AB has a decent revenue and profit margin, making it a potentially attractive target for a scale-up. However, being a subsidiary of a larger multinational corporation may limit its independence and growth potential.",Limited independence and growth potential due to being a subsidiary of a larger corporation; Small number of employees may indicate limited scalability
5565616520,Linvatec Conmed Sweden AB,Datavägen 10 d,Askim,06.11.1998,130513,8194,,https://linvatec.com,17.0,10241787,"Apoteksvaror, läkemedel - Partihandel",7.677235294117647,ERROR: Website could not be scraped,,3,"The company has a decent revenue and profit margin, but the lack of website information is a concern. With a good fit score, there is potential for growth and synergies.",Limited online presence may hinder market visibility and customer reach; Small number of employees may limit scalability and operational capacity
5564320611,Link Sweden Aktiebolag,Företagsallén 14 b,Åkersberga,03.09.1991,140207,10428,,https://www.linksweden.se,24.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.841958333333333,"**Score: 3**

**Justification:** Link Sweden Aktiebolag appears to be part of the LINK group, as indicated by the mention of Helmut D Link as the owner of the LINK group. This suggests that it may not be independently family or founder-owned, and it is par",,3,"Link Sweden Aktiebolag has a decent revenue and profit margin, indicating financial stability. The company is part of a larger group, which may provide synergies for a potential investor looking to scale up.",Limited information available on the company's website; Potential lack of independence due to being part of a larger group
5562349216,Linde Healthcare AB,Agavägen 1,Lidingö,14.05.1983,91672,2336,,https://www.linde-healthcare.se/sv/index.html,0.0,10241787,"Apoteksvaror, läkemedel - Partihandel",inf,"**Score: 1**

**Justification:** Linde Healthcare AB is part of Linde plc, a large multinational corporation, which means it does not meet the criteria of being family or founder-owned, nor is it independent of a large group. The business is well-establish",,1,Linde Healthcare AB is not an independent SME as it is part of a large multinational corporation. The company has a well-established presence in the market.,Limited potential for significant growth due to being part of a larger corporation; Potential challenges in integrating the company into a new structure
5561530295,LRI Instrument AB,Dag Hammarskjölds Väg 1 a,Lund,03.11.1971,40566,3366,info@lri.se,https://www.lri.se/kontakt.html,7.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.795142857142857,"**Score: 4**

**Justification:** LRI Instrument AB appears to be a family-owned business, as indicated by the multiple individuals with the surname Lindelöf involved in various roles, suggesting a strong family presence. The company does not seem to be par",,4,LRI Instrument AB has a solid financial performance with a decent revenue and profit margin. The company operates in a stable segment within the pharmaceutical wholesale industry. The strong family presence indicates a potential for long-term commitment and stability.,"Small size with only 7 employees, which may limit scalability potential for rapid growth; Dependence on a few key individuals with the same surname could pose succession planning challenges"
5560122391,Kruuse Svenska Aktiebolag,Ulls Väg 29 a,Uppsala,03.08.1914,56592,2932,,https://www.kruuse.com,2.0,10241787,"Apoteksvaror, läkemedel - Partihandel",28.296,"Based on the provided website content, I would rate Kruuse Svenska Aktiebolag a 2 out of 5 for fit with the specified criteria.

- **Family or founder owned**: There is no clear indication from the website content that the company is family or founder-owne",,3,"Kruuse Svenska Aktiebolag has a decent revenue and profit margin, making it a potentially attractive target for scaling up. The company's long history since 1914 also indicates stability and experience in the market.",Limited number of employees (2.0) may indicate potential scalability challenges in terms of workforce capacity.; Lack of clear indication on the website about ownership structure may lead to uncertainties in the acquisition process.
5561881060,KanMed Aktiebolag,Hammarbacken 6 a,Sollentuna,01.01.1974,44196,2791,,https://kanmed.se,7.0,10241787,"Apoteksvaror, läkemedel - Partihandel",6.313714285714285,"Score: 3

Justification: KanMed Aktiebolag appears to be a specialized Swedish company focusing on patient warming systems and neonatal products, suggesting it is likely a stable and established business with potential for scaling or digitization. There is",,4,"KanMed Aktiebolag is a specialized company in the healthcare sector with stable revenue and profit margins, making it an attractive target for scaling up. The company's focus on patient warming systems and neonatal products indicates a niche market presence with growth potential.",Limited online presence and lack of contact email may hinder communication and due diligence efforts.; Small number of employees may indicate limited capacity for rapid expansion or scalability.
5561967257,KEBO LabRum AB,Industrivägen 7,Solna,01.01.1978,53192,1179,,https://www.labrum.se,10.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.3192,"**Score: 4**

**Justification:** KEBO LabRum AB appears to be a family or founder-owned business, as there is no indication of it being part of a large group. The company has over 40 years of experience, suggesting it is stable and established, with potent",,4,"KEBO LabRum AB is a stable and established company with over 40 years of experience in the pharmaceutical wholesale segment. The company's financial data shows consistent revenue and profit, making it an attractive target for scaling up.",Limited online presence and lack of contact email may indicate a need for digital transformation to reach a wider market.; Small number of employees could pose challenges in scaling up operations and expanding market reach.
5568009558,JoinTech Medical AB,Cedersdalsvägen 5 e,Vallentuna,17.02.2010,53624,6434,,https://www.jointechmedical.se,5.0,10241787,"Apoteksvaror, läkemedel - Partihandel",10.7248,ERROR: Website could not be scraped,,3,"JoinTech Medical AB has a decent revenue and profit margin, indicating potential for growth. However, the lack of website information could be a red flag for due diligence. The company operates in a promising segment within the pharmaceutical wholesale industry.",Limited online presence could indicate outdated marketing strategies; Small number of employees may limit scalability potential
5561777805,JEOL (Nordic) Aktiebolag,Hammarbacken 6 a,Sollentuna,01.01.1973,73203,7969,,https://www.jeol.de,12.0,10241787,"Apoteksvaror, läkemedel - Partihandel",6.10025,"Based on the provided website content, I would rate JEOL (Nordic) Aktiebolag a 2 out of 5 for fit with the specified criteria. The company appears to be part of a larger global group (JEOL), which suggests it is not family or founder-owned and is part of a",,3,"JEOL (Nordic) Aktiebolag has a decent revenue and profit margin, making it an attractive target for scaling up. The company's segment in pharmaceutical wholesale also presents growth opportunities in the Swedish market.",Limited online presence and lack of contact information may hinder due diligence process; Small number of employees may indicate limited capacity for expansion
5568246119,Intuitive Surgical AB,Olof Palmes Gata 29,Stockholm,09.11.2010,136156,5025,,https://www.intuitive.com/en-us,28.0,10241787,"Apoteksvaror, läkemedel - Partihandel",4.8627142857142855,ERROR: Website could not be scraped,,3,"Intuitive Surgical AB has a decent revenue and profit margin, indicating financial stability. However, the lack of an email address and website fit score could be a red flag for potential investors.",Limited online presence could hinder market visibility and growth potential; Small number of employees may limit scalability
5564413853,IntraMedic AB,Johanneslundsvägen 3,Upplands Väsby,03.03.1992,49577,8016,,https://www.intramedic.se,12.0,10241787,"Apoteksvaror, läkemedel - Partihandel",4.1314166666666665,"Score: 3

Justification: IntraMedic AB appears to be a stable and established business with a focus on medical technology, specifically in lung function diagnostics, biomechanics, and rehabilitation. The company is not part of a large group and operates in",,4,"IntraMedic AB is a well-established company with a strong focus on medical technology, showing stable revenue and profit figures. Their expertise in lung function diagnostics, biomechanics, and rehabilitation makes them an attractive target for scaling up.",Limited online presence and lack of contact email may hinder communication for potential investors; Relatively small number of employees may pose challenges in scaling up operations
5568454143,Hologic Sweden AB,Torshamnsgatan 35,Kista,10.03.2011,85377,1674,,https://www.hologic.com,13.0,10241787,"Apoteksvaror, läkemedel - Partihandel",6.567461538461538,"Based on the provided website content, I would rate Hologic Sweden AB a 1 for fit with the specified criteria. 

Hologic is not a family or founder-owned business, as it is a large, multinational corporation with a significant global presence, as indicated",,2,"Hologic Sweden AB has a decent revenue and profit margin, but the fit score for potential takeover/scale-up target is low due to its status as a large multinational corporation. However, the company operates in a lucrative segment.",Low fit score for takeover/scale-up target; Limited information available on the company's website
5560398462,H. Lundbeck Aktiebolag,Hyllie Stationstorg 31,Malmö,17.01.1941,87120,2586,,https://www.lundbeck.com,16.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.445,"Based on the provided website content, I would rate H. Lundbeck Aktiebolag a 1 for fit with the specified criteria. 

Justification: H. Lundbeck Aktiebolag is part of H. Lundbeck A/S, a large, established pharmaceutical company with a global presence, whic",,3,"H. Lundbeck Aktiebolag has a decent revenue and profit margin, making it a potentially attractive target for a takeover or scale-up. The company operates in the pharmaceutical wholesale segment, which could provide strategic value to a potential acquirer.",Limited online presence and lack of provided email contact may hinder communication and due diligence processes.; Small number of employees may indicate limited scalability potential.
5562649391,Gertab Sjukvårdsprodukter Aktiebolag,Ladugårdsvägen 5,Lomma,12.11.1985,42568,4543,info@gertab.se,https://gertab.se,10.0,10241787,"Apoteksvaror, läkemedel - Partihandel",4.2568,"**Score: 3**

**Justification:** Gertab Sjukvårdsprodukter AB appears to be a small, independent business, likely family or founder-owned, given its focus on niche healthcare products and the absence of any indication that it is part of a larger group. The",,3,"Gertab Sjukvårdsprodukter AB is a small, independent business with a focus on niche healthcare products. Its revenue and profit figures are decent, indicating stability and potential for growth. However, its small size and niche market may limit scalability.",Limited scalability due to niche market focus; Potential dependence on key individuals or founders
5592488216,G.L. Pharma Nordic Aktiebolag,Övägen 1,Limhamn,19.03.2020,78856,5309,,https://www.nordicdrugs.se,3.0,10241787,"Apoteksvaror, läkemedel - Partihandel",26.28533333333333,"**Score: 2**

G.L. Pharma Nordic Aktiebolag, operating as Nordic Drugs, is part of the larger Nordic Pharma Group, which indicates it is not family or founder-owned and is part of a large group. While it appears to be a stable and established business with",,2,"The company has a relatively low revenue and profit, indicating limited growth potential. Additionally, being part of a larger group may make it less attractive for a takeover as it may not be easily separable from the parent company.",Low revenue and profit; Limited scalability potential due to being part of a larger group
5562459296,Fine Scandinavia AB,Ågatan 46,Anderstorp,18.06.1984,74724,1123,info@finescandinavia.se,https://finescandinavia.se,23.0,10241787,"Apoteksvaror, läkemedel - Partihandel",3.2488695652173916,"**Score: 3**

**Justification:** Fine Scandinavia AB appears to be a stable and established business with a focus on scalable and digitized production processes, as evidenced by their modern facilities and international operations. However, the website doe",,3,"Fine Scandinavia AB is a stable and established business with a focus on scalable and digitized production processes, as evidenced by their modern facilities and international operations.",Limited revenue and profit growth potential; Potential gaps in digital presence and marketing strategies
5561321745,Fillauer Europe AB,Kung Hans Väg 2,Sollentuna,15.01.1970,106754,7781,,https://fillauer.eu,38.0,10241787,"Apoteksvaror, läkemedel - Partihandel",2.8093157894736844,ERROR: Website could not be scraped,,3,"Fillauer Europe AB has a decent revenue and profit margin, indicating financial stability. However, the lack of an email address and website fit score could hinder communication and potential growth opportunities.",Limited online presence could impact scalability; Dependence on a specific segment for revenue
5562317767,Ferno Norden Sweden AB,Kardanvägen 37,Trollhättan,14.05.1983,31574,1161,,https://www.fernonorden.se,4.0,10241787,"Apoteksvaror, läkemedel - Partihandel",7.8935,"Based on the provided website content, I would rate Ferno Norden Sweden AB a 3 out of 5 for fit with the specified criteria.

- **Family or founder owned**: There is no explicit information indicating family or founder ownership.
- **Not part of a large gr",,3,"Ferno Norden Sweden AB has a decent revenue and profit margin, indicating stability and potential for growth. The fit score suggests alignment with specified criteria, making it a suitable target for takeover or scale-up.",Small number of employees may limit scalability and operational capacity.; Lack of information on ownership structure could pose a risk in terms of decision-making and future strategic direction.
5567532857,Embreis AB,Tumstocksvägen 11 b,Täby,04.03.2008,44233,2243,,https://www.embreis.com,10.0,10241787,"Apoteksvaror, läkemedel - Partihandel",4.423299999999999,"**Score: 5**

**Justification:** Embreis AB is a small, founder-owned company established in 2008 by Thomas Hammarlund and Ulf Odenblad, indicating strong family or founder ownership. It operates independently and is not part of a larger group. The company",,4,"Embreis AB has a solid financial performance with a decent revenue and profit margin. The company operates independently and has strong family or founder ownership, which can be attractive for potential investors.",Limited revenue growth potential; Relatively small number of employees
5561259002,Ekulf Aktiebolag,Navestadsgatan 31,Norrköping,12.05.1969,67414,8989,,https://ekulf.com,11.0,10241787,"Apoteksvaror, läkemedel - Partihandel",6.1285454545454545,"**Score: 4**

**Justification:** Ekulf Aktiebolag appears to be a family or founder-owned business, as there is no indication of it being part of a large group. The company is well-established in the oral care industry, offering a wide range of products, w",,4,"Ekulf Aktiebolag is a well-established company in the oral care industry with a strong revenue and profit margin. The company's fit score indicates it is likely a family or founder-owned business, making it an attractive target for a takeover or scale-up.",Limited information available on the company's website; Relatively small number of employees
5560443185,Demant Sweden AB,Löfströms Allé 5,Sundbyberg,02.10.1944,107218,4128,info@oticon.se,https://www.oticon.se,19.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.643052631578947,"Based on the provided website content, I would rate Demant Sweden AB a 1 for fit with the specified criteria.

Justification: Demant Sweden AB, operating under the Oticon brand, is part of a large, global group as indicated by its presence in over 20 count",,3,"Demant Sweden AB has a decent revenue and profit margin, indicating financial stability. The company's website fit score is low, but it is part of a global group, which could provide synergies for a potential takeover or scale-up.",Low website fit score may indicate potential challenges in integrating with a new owner; Small number of employees could limit scalability potential
5561746016,D.O.R.C. Scandinavia AB,Hästholmsvägen 28,Nacka,01.01.1972,57301,1337,,https://dorc.se,10.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.7301,"Based on the website content provided, I would rate D.O.R.C. Scandinavia AB a 2 for fit with the specified criteria.

- **Family or founder owned**: There is no clear indication from the website content that the company is family or founder-owned.
- **Not ",,3,"D.O.R.C. Scandinavia AB has a decent revenue and profit margin, making it a potentially attractive target for a takeover or scale-up. The company operates in the pharmaceutical wholesale segment, which could provide strategic value for expansion.",Limited online presence and lack of clear ownership structure may pose challenges in due diligence process.; Relatively small number of employees could indicate limited scalability potential.
5566661244,Cyclomedica Nordic AB,Gustavslundsvägen 145,Bromma,08.09.2004,32413,2520,,https://www.cyclomedica.com,4.0,10241787,"Apoteksvaror, läkemedel - Partihandel",8.10325,"**Score: 2**

**Justification:** Cyclomedica Nordic AB appears to be part of a larger group, Cyclopharm Pty Ltd, which suggests it is not family or founder-owned and is part of a larger corporate structure. The company is established and operates in a spec",,2,"Cyclomedica Nordic AB has a low fit score due to being part of a larger group, indicating it may not be a standalone SME. The company's revenue per employee is relatively low, suggesting potential inefficiencies.",Reliance on parent company for support and resources; Limited revenue per employee indicating potential inefficiencies
5567548473,ConvaTec (Sweden) AB,Gustav Iii:S Boulevard 42,Solna,02.04.2008,142932,3952,,https://www.convatec.se,16.0,10241787,"Apoteksvaror, läkemedel - Partihandel",8.93325,"**Score: 1**

ConvaTec (Sweden) AB is part of the larger Convatec Group, indicating it is not a family or founder-owned business and is part of a large group. The company is a global medical technology firm, suggesting it is already well-established and ma",,2,"ConvaTec (Sweden) AB has a decent revenue and profit margin, making it a potentially attractive target for a takeover or scale-up. The company operates in the medical technology sector, which is a growing industry with high demand.","Being part of a larger group may complicate the acquisition process and negotiations.; The company's website fit score is low, indicating potential issues with online presence and digital marketing strategies."
5592313927,Circius Pharma AB,Södra Långebergsgatan 34-36,Askim,12.12.2019,143953,4607,,https://circiuspharma.com,11.0,10241787,"Apoteksvaror, läkemedel - Partihandel",13.086636363636364,"**Score: 4**

Circius Pharma is a strong fit for investment based on the given criteria. It is family-owned, as indicated by its leadership under founder Jan G. Smith, and it operates independently, not as part of a large group. The company is stable and e",,4,"Circius Pharma AB is a strong fit for investment with a solid financial performance and independent operation. The company's revenue per employee is also healthy, indicating efficiency.",Limited online presence and lack of contact email may hinder communication and growth potential.; Being a relatively new company (founded in 2019) may pose risks in terms of market stability and brand recognition.
5560967522,Cetro Medical AB,Nitgatan 11,Smålandsstenar,17.02.1965,95032,1969,info@wingplast.se,https://www.wingplast.se,14.0,10241787,"Apoteksvaror, läkemedel - Partihandel",6.787999999999999,"**Score: 4**

**Justification:** Cetro Medical AB appears to be a family or founder-owned business, as indicated by its long history and focus on specialized medical products, suggesting it is not part of a large group. The company is well-established, hav",,4,"Cetro Medical AB is a well-established company with a long history and specialized focus on medical products, making it an attractive target for scaling up in the Swedish SME market. The company's revenue per employee is also relatively high, indicating efficiency and potential for growth.",Limited number of employees may pose challenges for scaling up operations; Dependence on specialized medical products market may limit diversification opportunities
5567699920,Catell AB,Örkroken 23,Älta,17.11.2008,53653,9568,info@catell.se,https://www.catell.se,15.0,10241787,"Apoteksvaror, läkemedel - Partihandel",3.5768666666666666,"Based on the provided website content, I would rate Catell AB as a 3 for fit with the specified criteria.

- **Family or founder owned**: The website does not provide specific information about ownership, so it's unclear if it is family or founder-owned.
-",,4,Catell AB has a strong financial performance with a high profit margin and a good revenue per employee ratio. The company operates in a stable segment within the pharmaceutical wholesale industry.,Limited information on ownership structure; Relatively small size with only 15 employees
5569834103,Bluebird Medical AB,Ormvråksvägen 46,Fjärås,18.09.2014,82442,3347,,https://www.bluebirdmedical.se,13.0,10241787,"Apoteksvaror, läkemedel - Partihandel",6.341692307692307,"**Score: 3**

**Justification:** The website content for Bluebird Medical AB does not provide explicit information about the ownership structure, such as whether it is family or founder-owned, nor does it indicate if the company is part of a larger group. ",,3,"Bluebird Medical AB has a decent revenue and profit margin, but lacks transparency in ownership structure on their website. The company operates in the wholesale of pharmaceuticals and medical goods segment.",Limited information on ownership structure; Relatively low revenue per employee
5591499248,Besins Healthcare Nordics AB,Hyllie Boulevard 40,Malmö,20.02.2018,36402,1942,,https://besins-healthcare.se,7.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.200285714285714,"**Score: 3**

**Justification:** Besins Healthcare Nordics AB appears to be a family-owned business, as indicated by its long history and connection to the Besins family over five generations. It is not part of a large group, which fits the criteria. The c",,3,"Besins Healthcare Nordics AB is a family-owned business with a long history and connection to the Besins family over five generations. It is not part of a large group, making it a potential target for takeover or scale-up.",Limited revenue and profit figures indicate potential financial instability; Small number of employees may limit scalability potential
5567126023,Bellman & Symfon Group AB,Södra Långebergsgatan 30,Askim,10.10.2006,91987,5007,,https://bellman.com,16.0,10241787,"Apoteksvaror, läkemedel - Partihandel",5.7491875,"**Score: 3**

**Justification:** Bellman & Symfon Group AB appears to be a stable and established business with a focus on products for the deaf and hard of hearing, suggesting potential room for scaling or digitization. The website does not provide explic",,3,"Bellman & Symfon Group AB is a stable and established business with a focus on products for the deaf and hard of hearing, indicating potential for scaling or digitization. However, the website lacks detailed information which may hinder due diligence.",Limited online presence and information on the website may indicate potential challenges in assessing the full scope of the business for a takeover or scale-up.; Relatively small revenue and profit figures may suggest limited growth potential or scalability.
5565661252,Balt Nordics AB,Drakegatan 7 b,Göteborg,12.02.1999,54083,3055,,https://silverekenmedicalny.mamutweb.com,8.0,10241787,"Apoteksvaror, läkemedel - Partihandel",6.760375,ERROR: Website could not be scraped,,3,"Balt Nordics AB has a decent revenue and profit margin, indicating financial stability. However, the lack of website information could be a red flag for potential investors. The company operates in a stable segment within the pharmaceutical wholesale industry.",Lack of website information could indicate a lack of online presence and potential marketing issues; Small number of employees may limit scalability potential
5567675672,BGFIX AB,Ormvråksvägen 54,Fjärås,15.10.2008,123360,7254,info@bgfix.se,https://www.bgfix.se,27.0,10241787,"Apoteksvaror, läkemedel - Partihandel",4.568888888888889,"Based on the provided website content, I would rate BGFIX AB a 3 out of 5 for fit with the given criteria. 

The website does not provide explicit information about the ownership structure, so it's unclear if the company is family or founder-owned, or if i",,4,BGFIX AB has a solid financial performance with a decent revenue and profit margin. The company operates in a stable segment within the pharmaceutical wholesale industry. The fit score indicates a good alignment with potential investors' criteria.,Limited information on ownership structure; Relatively small size may limit scalability potential
5564117348,Anatomic Sitt i Norrköping Aktiebolag,Terminalgatan 1,Norrköping,03.12.1990,125761,7982,,https://anatomicsitt.se,60.0,10241787,"Apoteksvaror, läkemedel - Partihandel",2.0960166666666664,"**Score: 4**

Anatomic Sitt i Norrköping Aktiebolag appears to be a family or founder-owned business, as indicated by its focus on specialized products and long-standing experience of 35 years. The company does not seem to be part of a large group, and its",,4,"Anatomic Sitt i Norrköping Aktiebolag has a solid revenue and profit performance, indicating financial stability. The company's focus on specialized products and long-standing experience make it an attractive target for scaling up.",Limited online presence and lack of contact email may hinder communication and marketing efforts.; Being a family or founder-owned business may lead to potential resistance to change or external investment.
5593114548,Alfasigma Sweden AB,,Stockholm,12.04.2021,35111,2056,,https://nordics.glpg.com,9.0,10241787,"Apoteksvaror, läkemedel - Partihandel",3.9012222222222217,"Based on the provided website content, I would rate Alfasigma Sweden AB a 1 out of 5 for fit with the given criteria. The content primarily describes Galapagos, a large multinational company with multiple global locations, indicating that Alfasigma Sweden ",,2,"Alfasigma Sweden AB has decent financial performance with a good profit margin, but their website fit score is low, indicating potential misalignment with the investor's criteria.",Low website fit score may indicate lack of alignment with investor's goals; Small number of employees may limit scalability potential
5569249187,Abboxia AB,Johannefredsgatan 4,Mölndal,05.03.2013,66882,7780,,https://abboxia.com,10.0,10241787,"Apoteksvaror, läkemedel - Partihandel",6.6882,"Based on the provided website content, I would rate Abboxia AB a 3 for fit with the given criteria.

- **Family or founder owned**: The website does not provide specific information about ownership, so it's unclear if it is family or founder-owned.
- **Not",,3,"Abboxia AB has a decent fit score based on the website content, indicating potential alignment with investment criteria. The company also shows a positive profit margin and revenue per employee. However, the lack of specific ownership information and low revenue may pose some risks.",Unclear ownership structure; Low revenue
5565794301,Abbott Rapid Diagnostics AB,Knarrarnäsgatan 7,Kista,19.11.1999,94957,3182,,https://www.alere.com,13.0,10241787,"Apoteksvaror, läkemedel - Partihandel",7.304384615384615,"**Score: 1**

Abbott Rapid Diagnostics AB is a subsidiary of Abbott, a large multinational corporation, indicating it is not family or founder-owned and is part of a large group. The business is established and operates in the healthcare diagnostics indust",,2,"Abbott Rapid Diagnostics AB has a decent revenue and profit margin, but being a subsidiary of a large multinational corporation may limit its potential for significant growth or innovation. The company operates in the healthcare diagnostics industry, which is a stable and growing market.",Limited potential for significant growth or innovation due to being a subsidiary of a large corporation; Dependence on the parent company for resources and strategic direction
5564341047,AXOTAN Aktiebolag,,Rydebäck,07.11.1991,46815,870,info@axotan.se,https://www.axotan.se,6.0,10241787,"Apoteksvaror, läkemedel - Partihandel",7.802499999999999,"**Score: 4**

**Justification:** Axotan AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger corporate group. The company has been established since 1991, indicating stability and experience in the mar",,4,"Axotan AB is a well-established company in the pharmaceutical wholesale segment with a decent revenue and profit margin. The company's website fit score suggests it is likely a family or founder-owned business, which could make it an attractive target for a takeover or scale-up.",Small revenue and profit figures may limit potential for rapid growth; Limited information available about the company's financial health and growth prospects
5569033763,AST Medical AB,Backa Bergögata 5,Hisings Backa,10.09.2012,66431,935,info@astmedical.se,https://www.astmedical.se,5.0,10241787,"Apoteksvaror, läkemedel - Partihandel",13.2862,"Score: 4

Justification: AST Medical AB appears to be a family or founder-owned business, as there is no indication of it being part of a large group. The company is well-established, providing medical supplies to the Nordic healthcare market, which sugges",,4,"AST Medical AB is a well-established company in the medical supplies segment, with a decent revenue per employee ratio. The company's website fit score indicates it is likely a family or founder-owned business, making it an attractive target for a takeover or scale-up.","Limited revenue and profit figures may indicate potential growth challenges.; Being a small company with only 5 employees, scalability could be a concern for potential investors."
